player_id,display_name,season,age,position,college_name,draft_year,draft_round,height,weight,games,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,rushing_fumbles,receptions,targets,receiving_yards,receiving_tds,receiving_epa,fantasy_points,fantasy_points_ppr
00-0023500,Frank Gore,2019,36,RB,Miami,2005.0,3.0,69.0,212.0,15,166,599.0,2,30.0,-32.828230663755676,0.0,13,16,100.0,0,1.1109304146375507,81.9,94.9
00-0023500,Frank Gore,2020,37,RB,Miami,2005.0,3.0,69.0,212.0,15,187,653.0,2,32.0,-41.30601822136877,1.0,16,19,89.0,0,0.43420873383384384,84.2,100.2
00-0023508,Vernand Morency,2006,26,RB,Oklahoma State,2005.0,3.0,70.0,212.0,13,96,434.0,2,26.0,-6.367027222623484,2.0,17,17,118.0,0,2.4157159624342284,65.2,82.2
00-0023512,Ryan Moats,2005,23,RB,Louisiana Tech,2005.0,3.0,68.0,208.0,6,55,278.0,3,12.0,-8.9765894843149,2.0,4,4,7.0,0,-1.7082799929194152,44.5,48.5
00-0023512,Ryan Moats,2009,27,RB,Louisiana Tech,2005.0,3.0,68.0,208.0,8,101,390.0,4,25.0,-2.42836726226286,2.0,13,15,106.0,1,-0.6648355095728458,77.60000000000001,90.60000000000001
00-0023544,Marion Barber,2005,22,RB,Minnesota,2005.0,4.0,71.0,218.0,12,138,538.0,5,28.0,-7.893275238939037,3.0,18,18,115.0,0,4.05806835758267,95.30000000000001,113.30000000000001
00-0023544,Marion Barber,2006,23,RB,Minnesota,2005.0,4.0,71.0,218.0,16,136,654.0,14,46.0,21.042091569036913,0.0,23,23,196.0,2,11.117613164067734,181.0,204.0
00-0023544,Marion Barber,2007,24,RB,Minnesota,2005.0,4.0,71.0,218.0,16,203,973.0,10,48.0,19.114350215148278,0.0,44,44,282.0,2,15.2384523570047,197.5,241.5
00-0023544,Marion Barber,2008,25,RB,Minnesota,2005.0,4.0,71.0,218.0,15,238,885.0,7,57.0,-19.76404062967049,3.0,52,52,417.0,2,9.209963769500725,178.20000000000002,230.20000000000002
00-0023544,Marion Barber,2009,26,RB,Minnesota,2005.0,4.0,71.0,218.0,15,214,932.0,7,58.0,-17.87565930501966,1.0,26,36,221.0,0,-3.689085791166364,153.3,179.3
00-0023544,Marion Barber,2010,27,RB,Minnesota,2005.0,4.0,71.0,218.0,13,113,374.0,4,29.0,-10.210424118272204,0.0,11,15,49.0,0,-4.596095590037294,66.3,77.3
00-0023544,Marion Barber,2011,28,RB,Minnesota,2005.0,4.0,71.0,218.0,11,114,422.0,6,26.0,-11.972849810495973,1.0,5,9,50.0,0,-7.85794828872155,81.2,86.2
00-0023545,Brandon Jacobs,2006,24,RB,Southern Illinois; Auburn; Coffeyville CC,2005.0,4.0,76.0,264.0,15,96,423.0,9,33.0,4.342304059537858,2.0,11,11,149.0,0,9.177447018562816,109.2,120.2
00-0023545,Brandon Jacobs,2007,25,RB,Southern Illinois; Auburn; Coffeyville CC,2005.0,4.0,76.0,264.0,11,200,1011.0,4,49.0,7.235039197000429,4.0,23,23,174.0,2,5.556024100214929,146.5,169.5
00-0023545,Brandon Jacobs,2008,26,RB,Southern Illinois; Auburn; Coffeyville CC,2005.0,4.0,76.0,264.0,13,219,1089.0,15,57.0,11.800624135727347,3.0,6,6,36.0,0,1.3271291653310286,200.5,206.5
00-0023545,Brandon Jacobs,2009,27,RB,Southern Illinois; Auburn; Coffeyville CC,2005.0,4.0,76.0,264.0,15,224,835.0,5,43.0,-28.643455591786804,2.0,18,31,184.0,1,-2.5205778956678024,135.9,153.9
00-0023545,Brandon Jacobs,2010,28,RB,Southern Illinois; Auburn; Coffeyville CC,2005.0,4.0,76.0,264.0,16,147,823.0,9,39.0,4.807728208397748,2.0,7,13,59.0,0,-1.7097655470715836,138.20000000000002,145.20000000000002
00-0023545,Brandon Jacobs,2011,29,RB,Southern Illinois; Auburn; Coffeyville CC,2005.0,4.0,76.0,264.0,14,152,571.0,7,32.0,-16.215815424337052,3.0,15,23,128.0,1,2.099858933594078,119.9,134.9
00-0023545,Brandon Jacobs,2013,31,RB,Southern Illinois; Auburn; Coffeyville CC,2005.0,4.0,76.0,264.0,7,58,238.0,4,16.0,-0.3954744254297111,1.0,2,7,13.0,0,-7.333479620050639,47.1,49.1
00-0023564,Darren Sproles,2008,25,RB,Kansas State,2005.0,4.0,66.0,190.0,15,61,330.0,1,15.0,2.060091990599176,0.0,29,29,342.0,5,26.09691069859376,111.2,140.2
00-0023564,Darren Sproles,2009,26,RB,Kansas State,2005.0,4.0,66.0,190.0,16,93,343.0,3,15.0,-11.282821744950457,0.0,45,57,497.0,4,20.977035352497925,132.0,177.0
00-0023564,Darren Sproles,2010,27,RB,Kansas State,2005.0,4.0,66.0,190.0,16,51,270.0,0,10.0,-12.054236981610327,1.0,59,75,520.0,2,18.19797141168965,89.0,148.0
00-0023564,Darren Sproles,2011,28,RB,Kansas State,2005.0,4.0,66.0,190.0,16,88,604.0,2,27.0,20.618299089329703,0.0,86,112,710.0,7,8.398571090086365,191.4,277.4
00-0023564,Darren Sproles,2013,30,RB,Kansas State,2005.0,4.0,66.0,190.0,15,53,220.0,2,11.0,-2.9118859643238344,1.0,71,89,604.0,2,27.918180798671564,104.4,175.4
00-0023564,Darren Sproles,2014,31,RB,Kansas State,2005.0,4.0,66.0,190.0,15,57,329.0,6,18.0,4.592569521056677,2.0,40,62,387.0,0,-1.8651690465047799,117.60000000000001,157.6
00-0023564,Darren Sproles,2015,32,RB,Kansas State,2005.0,4.0,66.0,190.0,16,83,317.0,3,21.0,3.7402458825090434,0.0,55,83,388.0,1,-6.502138428105066,106.5,161.5
00-0023564,Darren Sproles,2016,33,RB,Kansas State,2005.0,4.0,66.0,190.0,15,94,438.0,2,22.0,-2.6776500830653873,0.0,52,71,427.0,2,1.8881518461122593,110.5,162.5
00-0023615,Cedric Houston,2005,23,RB,Tennessee,2005.0,6.0,72.0,220.0,9,81,302.0,2,15.0,-4.687969827097422,0.0,8,8,66.0,0,0.9015958678210154,46.800000000000004,54.800000000000004
00-0023615,Cedric Houston,2006,24,RB,Tennessee,2005.0,6.0,72.0,220.0,8,113,374.0,5,20.0,-16.54146583119291,0.0,7,7,43.0,0,1.98806029104162,71.7,78.7
00-0024011,Mike Bell,2006,23,RB,Arizona,,,72.0,225.0,14,157,677.0,8,40.0,7.930373633338046,1.0,20,20,158.0,0,4.2693739408568945,131.5,151.5
00-0024011,Mike Bell,2009,26,RB,Arizona,,,72.0,225.0,13,172,654.0,5,33.0,-28.874185644391154,2.0,4,4,12.0,0,-0.49319849628955126,92.6,96.6
00-0024204,Fred Jackson,2007,26,RB,Coe College,,,73.0,215.0,8,58,300.0,0,12.0,-2.323049106594315,0.0,22,22,190.0,0,5.893922863913851,49.0,71.0
00-0024204,Fred Jackson,2008,27,RB,Coe College,,,73.0,215.0,15,129,560.0,3,33.0,-16.028479493151213,1.0,37,37,317.0,0,16.715624417186213,103.7,140.70000000000002
00-0024204,Fred Jackson,2009,28,RB,Coe College,,,73.0,215.0,16,238,1062.0,2,43.0,-25.129706129761875,2.0,46,60,371.0,2,3.8113963579457653,168.38,214.38
00-0024204,Fred Jackson,2010,29,RB,Coe College,,,73.0,215.0,16,222,927.0,5,42.0,-17.58558177202923,4.0,31,54,215.0,2,-11.737082193198148,152.2,183.2
00-0024204,Fred Jackson,2011,30,RB,Coe College,,,73.0,215.0,10,170,934.0,6,40.0,-2.1517411295023443,2.0,39,50,442.0,0,12.99160226440056,169.60000000000002,208.60000000000002
00-0024204,Fred Jackson,2012,31,RB,Coe College,,,73.0,215.0,10,115,437.0,3,25.0,-25.254959522018908,4.0,34,42,217.0,1,4.220265085150298,81.4,115.4
00-0024204,Fred Jackson,2013,32,RB,Coe College,,,73.0,215.0,16,206,890.0,9,54.0,2.982475753896654,2.0,47,66,387.0,1,5.888354848726773,187.70000000000002,234.70000000000002
00-0024204,Fred Jackson,2014,33,RB,Coe College,,,73.0,215.0,14,141,525.0,2,24.0,-14.439413172567415,0.0,66,90,501.0,1,-13.223059795941486,122.60000000000001,188.60000000000002
00-0024217,Reggie Bush,2006,21,RB,USC,2006.0,1.0,72.0,205.0,16,154,558.0,6,26.0,-21.88033239207607,2.0,89,89,748.0,2,40.71386926460485,178.6,267.59999999999997
00-0024217,Reggie Bush,2007,22,RB,USC,2006.0,1.0,72.0,205.0,12,157,581.0,4,32.0,-21.246622245337598,7.0,73,73,417.0,2,15.57546270535613,135.8,208.8
00-0024217,Reggie Bush,2008,23,RB,USC,2006.0,1.0,72.0,205.0,10,106,404.0,2,20.0,-25.218202316549025,2.0,52,52,440.0,4,28.32518963896279,134.4,186.4
00-0024217,Reggie Bush,2009,24,RB,USC,2006.0,1.0,72.0,205.0,14,70,390.0,5,19.0,9.36020167485513,2.0,47,68,335.0,3,-1.366817821307654,118.5,165.5
00-0024217,Reggie Bush,2011,26,RB,USC,2006.0,1.0,72.0,205.0,15,216,1086.0,6,40.0,-7.059719489609238,4.0,43,52,296.0,1,6.698844695672599,176.20000000000002,219.20000000000002
00-0024217,Reggie Bush,2012,27,RB,USC,2006.0,1.0,72.0,205.0,16,227,986.0,6,43.0,-18.592693130274846,4.0,35,51,292.0,2,7.492517809945513,171.8,206.8
00-0024217,Reggie Bush,2013,28,RB,USC,2006.0,1.0,72.0,205.0,14,223,1006.0,4,47.0,-27.561463544261642,5.0,54,80,506.0,3,13.002052348281723,185.20000000000002,239.2
00-0024217,Reggie Bush,2014,29,RB,USC,2006.0,1.0,72.0,205.0,11,76,297.0,2,9.0,-12.27102339436533,0.0,40,56,253.0,0,-7.374474497138015,67.0,107.0
00-0024236,Laurence Maroney,2006,21,RB,Minnesota,2006.0,1.0,71.0,220.0,14,175,745.0,6,40.0,-7.295732294674963,1.0,22,22,194.0,1,11.054104189155623,133.9,155.9
00-0024236,Laurence Maroney,2007,22,RB,Minnesota,2006.0,1.0,71.0,220.0,13,185,835.0,6,49.0,1.7873903070503427,0.0,4,4,116.0,0,9.402184655307792,133.1,137.1
00-0024236,Laurence Maroney,2009,24,RB,Minnesota,2006.0,1.0,71.0,220.0,15,194,757.0,9,44.0,-8.716296015772969,3.0,14,17,99.0,0,2.7925211883848533,131.6,145.6
00-0024242,DeAngelo Williams,2006,23,RB,Memphis,2006.0,1.0,69.0,207.0,13,121,501.0,1,30.0,-5.351157979777781,1.0,33,33,313.0,1,11.11160317383035,93.4,126.4
00-0024242,DeAngelo Williams,2007,24,RB,Memphis,2006.0,1.0,69.0,207.0,16,144,717.0,4,27.0,10.90631021736312,0.0,24,24,177.0,1,-5.197068600534186,115.4,139.4
00-0024242,DeAngelo Williams,2008,25,RB,Memphis,2006.0,1.0,69.0,207.0,16,274,1518.0,18,66.0,37.2898256163609,0.0,22,22,121.0,2,4.813790612893114,285.9,307.9
00-0024242,DeAngelo Williams,2009,26,RB,Memphis,2006.0,1.0,69.0,207.0,13,216,1117.0,7,51.0,-3.51331677810204,3.0,29,41,252.0,0,1.4217521544994263,174.9,203.9
00-0024242,DeAngelo Williams,2010,27,RB,Memphis,2006.0,1.0,69.0,207.0,6,87,361.0,1,12.0,-18.53822856227189,1.0,11,13,61.0,0,0.9065323488903232,46.2,57.2
00-0024242,DeAngelo Williams,2011,28,RB,Memphis,2006.0,1.0,69.0,207.0,16,155,836.0,7,32.0,5.534269412164576,0.0,16,25,135.0,0,-3.884413809515536,139.1,155.1
00-0024242,DeAngelo Williams,2012,29,RB,Memphis,2006.0,1.0,69.0,207.0,16,173,737.0,5,32.0,-14.574506016804442,2.0,13,20,187.0,2,0.7556335884437431,130.4,143.4
00-0024242,DeAngelo Williams,2013,30,RB,Memphis,2006.0,1.0,69.0,207.0,15,201,843.0,3,35.0,-14.679879054721887,1.0,26,36,333.0,1,9.320275828999002,137.60000000000002,163.60000000000002
00-0024242,DeAngelo Williams,2014,31,RB,Memphis,2006.0,1.0,69.0,207.0,6,62,219.0,0,6.0,-11.53946761743079,1.0,5,6,44.0,0,1.3980031635728665,24.3,29.3
00-0024242,DeAngelo Williams,2015,32,RB,Memphis,2006.0,1.0,69.0,207.0,16,200,907.0,11,51.0,-2.1926066864873643,3.0,40,47,367.0,0,6.982486752870647,193.4,233.4
00-0024242,DeAngelo Williams,2016,33,RB,Memphis,2006.0,1.0,69.0,207.0,8,98,343.0,4,20.0,-6.638351520436117,0.0,18,27,118.0,2,0.8392732052712399,82.10000000000001,100.10000000000001
00-0024245,Joseph Addai,2006,23,RB,LSU,2006.0,1.0,71.0,214.0,16,226,1081.0,7,66.0,7.456013048992137,2.0,40,40,325.0,1,21.266448554538268,184.6,224.6
00-0024245,Joseph Addai,2007,24,RB,LSU,2006.0,1.0,71.0,214.0,15,261,1072.0,12,65.0,5.106056851481856,0.0,41,41,364.0,3,26.387908555331972,235.6,276.6
00-0024245,Joseph Addai,2008,25,RB,LSU,2006.0,1.0,71.0,214.0,12,155,544.0,5,34.0,-11.23881564588683,1.0,25,25,206.0,2,12.776478712970857,115.0,140.0
00-0024245,Joseph Addai,2009,26,RB,LSU,2006.0,1.0,71.0,214.0,15,219,828.0,10,44.0,-11.247429569351347,1.0,51,63,336.0,3,-2.526074731624816,197.28,248.28
00-0024245,Joseph Addai,2010,27,RB,LSU,2006.0,1.0,71.0,214.0,8,116,495.0,4,31.0,3.7232725680346195,2.0,19,26,124.0,0,-1.055204067233717,83.9,102.9
00-0024245,Joseph Addai,2011,28,RB,LSU,2006.0,1.0,71.0,214.0,12,118,433.0,1,16.0,-16.600961234988947,1.0,15,22,93.0,0,-8.271904301655013,58.6,73.60000000000001
00-0024260,LenDale White,2006,22,RB,USC,2006.0,2.0,73.0,235.0,13,61,244.0,0,13.0,-4.881806360092014,0.0,14,14,60.0,0,-3.2700124584371224,30.400000000000002,44.4
00-0024260,LenDale White,2007,23,RB,USC,2006.0,2.0,73.0,235.0,16,304,1108.0,7,57.0,-51.881615685742304,4.0,20,20,114.0,0,3.3573471456901065,156.20000000000002,176.20000000000002
00-0024260,LenDale White,2008,24,RB,USC,2006.0,2.0,73.0,235.0,16,200,773.0,15,43.0,0.5895159005856061,0.0,5,5,16.0,0,-4.522463406494353,166.9,171.9
00-0024260,LenDale White,2009,25,RB,USC,2006.0,2.0,73.0,235.0,13,64,222.0,2,11.0,-6.998405006772373,1.0,3,5,14.0,0,-2.288921638240935,33.6,36.6
00-0024275,Maurice Jones-Drew,2006,21,RB,UCLA,2006.0,2.0,67.0,210.0,16,166,941.0,13,46.0,24.897383428724744,2.0,46,46,436.0,2,24.640716387903346,231.7,277.7
00-0024275,Maurice Jones-Drew,2007,22,RB,UCLA,2006.0,2.0,67.0,210.0,15,167,768.0,9,46.0,4.68548202702312,1.0,40,40,407.0,0,29.33677256749848,173.5,213.5
00-0024275,Maurice Jones-Drew,2008,23,RB,UCLA,2006.0,2.0,67.0,210.0,16,197,824.0,12,48.0,0.2997293619619894,4.0,62,62,565.0,2,36.20718288724247,216.9,278.90000000000003
00-0024275,Maurice Jones-Drew,2009,24,RB,UCLA,2006.0,2.0,67.0,210.0,16,312,1391.0,15,68.0,14.618750220428659,2.0,53,71,374.0,1,0.1840909991434696,270.5,323.5
00-0024275,Maurice Jones-Drew,2010,25,RB,UCLA,2006.0,2.0,67.0,210.0,14,299,1324.0,5,75.0,-5.7229668142284,2.0,34,44,317.0,2,10.641106664313318,200.1,234.10000000000002
00-0024275,Maurice Jones-Drew,2011,26,RB,UCLA,2006.0,2.0,67.0,210.0,16,343,1606.0,8,75.0,-14.466589621271467,3.0,43,63,374.0,3,10.996747969989096,262.0,305.0
00-0024275,Maurice Jones-Drew,2012,27,RB,UCLA,2006.0,2.0,67.0,210.0,6,86,414.0,1,21.0,-0.009114844840951264,1.0,14,18,86.0,1,-14.126971124237194,62.0,76.0
00-0024275,Maurice Jones-Drew,2013,28,RB,UCLA,2006.0,2.0,67.0,210.0,15,234,803.0,5,43.0,-27.00325803034282,1.0,43,60,314.0,0,-2.0880222099949606,144.02,187.02
00-0024294,Jerious Norwood,2006,23,RB,Mississippi State,2006.0,3.0,71.0,205.0,14,99,633.0,2,27.0,9.69891000638307,0.0,13,13,102.0,0,1.6864487674320117,85.5,98.5
00-0024294,Jerious Norwood,2007,24,RB,Mississippi State,2006.0,3.0,71.0,205.0,15,102,615.0,1,25.0,7.036901076266076,0.0,28,28,277.0,0,14.388050096167717,95.2,123.2
00-0024294,Jerious Norwood,2008,25,RB,Mississippi State,2006.0,3.0,71.0,205.0,16,94,489.0,4,22.0,2.7202758313572426,1.0,36,36,338.0,2,13.689118000680875,116.7,152.7
00-0024294,Jerious Norwood,2009,26,RB,Mississippi State,2006.0,3.0,71.0,205.0,10,76,252.0,0,11.0,-14.61260623135604,0.0,19,22,186.0,1,6.649931102579971,47.800000000000004,66.80000000000001
00-0024332,Leon Washington,2006,24,RB,Florida State,2006.0,4.0,68.0,192.0,15,151,650.0,4,33.0,-11.332507079110972,1.0,25,25,270.0,0,12.153770189732313,114.0,139.0
00-0024332,Leon Washington,2007,25,RB,Florida State,2006.0,4.0,68.0,192.0,15,71,353.0,3,12.0,-2.5928556865405,1.0,36,36,213.0,0,7.544035387574695,94.03999999999999,130.04
00-0024332,Leon Washington,2008,26,RB,Florida State,2006.0,4.0,68.0,192.0,16,76,448.0,6,14.0,16.78283169163776,1.0,47,48,355.0,2,18.48022967087388,134.3,181.3
00-0024332,Leon Washington,2009,27,RB,Florida State,2006.0,4.0,68.0,192.0,7,71,330.0,0,9.0,-8.052878374802715,1.0,15,26,131.0,0,-4.75843682542687,44.1,59.1
00-0024332,Leon Washington,2011,29,RB,Florida State,2006.0,4.0,68.0,192.0,16,53,248.0,1,8.0,-5.300476876611356,0.0,10,14,48.0,0,-3.599376007390674,35.6,45.6
00-0024359,Jerome Harrison,2009,26,RB,Washington State; Pasadena College; Eastern Michigan,2006.0,5.0,69.0,205.0,14,194,862.0,5,37.0,-16.92157651027731,2.0,34,50,220.0,2,-5.164345759158357,146.20000000000002,180.20000000000002
00-0024359,Jerome Harrison,2010,27,RB,Washington State; Pasadena College; Eastern Michigan,2006.0,5.0,69.0,205.0,10,71,330.0,1,12.0,-10.274341942102183,2.0,12,13,85.0,0,-0.26858452198212035,45.5,57.5
00-0024384,Wali Lundy,2006,23,RB,Virginia,2006.0,6.0,70.0,214.0,12,124,476.0,4,29.0,-12.131356551893987,1.0,33,33,204.0,0,5.186516509354291,92.0,125.0
00-0024460,Quinton Ganther,2009,25,RB,Utah; Citrus College,2006.0,7.0,69.0,220.0,8,62,199.0,3,12.0,-6.029060823871987,0.0,9,10,99.0,0,4.376737173181027,47.800000000000004,56.800000000000004
00-0024549,Selvin Young,2007,24,RB,Texas,,,71.0,215.0,15,140,729.0,1,22.0,-3.7232883460539132,1.0,35,35,231.0,0,1.0801718766841817,100.0,135.0
00-0024549,Selvin Young,2008,25,RB,Texas,,,71.0,215.0,8,61,303.0,1,9.0,1.606740998744499,1.0,3,3,16.0,0,-0.20529858057852834,35.9,38.9
00-0024813,Pierre Thomas,2007,23,RB,Illinois,,,71.0,215.0,9,50,251.0,1,15.0,4.676732745137997,0.0,19,19,152.0,1,11.273199706257703,54.300000000000004,73.30000000000001
00-0024813,Pierre Thomas,2008,24,RB,Illinois,,,71.0,215.0,14,129,625.0,9,43.0,12.970810363913719,1.0,31,31,284.0,3,24.343893003009725,160.9,191.9
00-0024813,Pierre Thomas,2009,25,RB,Illinois,,,71.0,215.0,14,147,793.0,6,36.0,6.501916455814256,1.0,39,45,302.0,2,7.70203722503323,155.5,194.5
00-0024813,Pierre Thomas,2010,26,RB,Illinois,,,71.0,215.0,6,83,269.0,2,19.0,-8.772110157617135,0.0,29,29,201.0,0,5.945171901164116,59.0,88.0
00-0024813,Pierre Thomas,2011,27,RB,Illinois,,,71.0,215.0,16,110,562.0,5,28.0,12.259519345650915,1.0,50,59,425.0,1,11.777312002031149,132.7,182.70000000000002
00-0024813,Pierre Thomas,2012,28,RB,Illinois,,,71.0,215.0,15,105,473.0,1,16.0,2.9244283277657814,0.0,39,53,354.0,1,11.617066630387853,94.7,133.7
00-0024813,Pierre Thomas,2013,29,RB,Illinois,,,71.0,215.0,16,147,549.0,2,31.0,-5.276891228741944,0.0,77,84,513.0,3,8.075683700901958,136.20000000000002,213.20000000000002
00-0024850,Darius Walker,2007,22,RB,Notre Dame,,,71.0,205.0,4,58,264.0,1,13.0,4.861627768550534,0.0,13,13,81.0,0,4.575160106585827,42.5,55.5
00-0025394,Adrian Peterson,2007,22,RB,Oklahoma,2007.0,1.0,73.0,220.0,14,238,1341.0,12,62.0,10.902536192401584,4.0,19,19,268.0,1,24.188173113157973,232.9,251.9
00-0025394,Adrian Peterson,2008,23,RB,Oklahoma,2007.0,1.0,73.0,220.0,16,364,1757.0,10,81.0,-17.283494125412776,10.0,21,21,125.0,0,2.1485880961990915,240.2,261.2
00-0025394,Adrian Peterson,2009,24,RB,Oklahoma,2007.0,1.0,73.0,220.0,16,315,1389.0,18,74.0,-29.415397529498502,6.0,43,57,436.0,0,6.722079910731106,278.5,321.5
00-0025394,Adrian Peterson,2010,25,RB,Oklahoma,2007.0,1.0,73.0,220.0,15,283,1298.0,12,70.0,-10.691205989994343,1.0,36,50,341.0,1,3.0920350987004355,239.9,275.90000000000003
00-0025394,Adrian Peterson,2011,26,RB,Oklahoma,2007.0,1.0,73.0,220.0,12,208,970.0,12,49.0,10.515999816067051,1.0,18,23,139.0,1,0.00030314228923078446,188.9,206.9
00-0025394,Adrian Peterson,2012,27,RB,Oklahoma,2007.0,1.0,73.0,220.0,16,348,2097.0,12,85.0,23.963733934934584,3.0,40,51,217.0,1,-4.298027144039969,307.40000000000003,347.4
00-0025394,Adrian Peterson,2013,28,RB,Oklahoma,2007.0,1.0,73.0,220.0,14,279,1266.0,10,59.0,-4.322917384552763,3.0,29,40,171.0,1,-6.485818227121103,203.70000000000002,232.70000000000002
00-0025394,Adrian Peterson,2015,30,RB,Oklahoma,2007.0,1.0,73.0,220.0,16,327,1485.0,11,71.0,-15.861006461171428,6.0,30,36,222.0,0,0.412419578290077,230.70000000000002,260.7
00-0025394,Adrian Peterson,2017,32,RB,Oklahoma,2007.0,1.0,73.0,220.0,10,156,529.0,2,20.0,-41.092379595956885,3.0,11,19,70.0,0,-6.198294202625066,67.9,78.9
00-0025394,Adrian Peterson,2018,33,RB,Oklahoma,2007.0,1.0,73.0,220.0,16,251,1042.0,7,47.0,-24.2657921242776,2.0,20,26,208.0,1,2.6784218707471155,169.0,189.0
00-0025394,Adrian Peterson,2019,34,RB,Oklahoma,2007.0,1.0,73.0,220.0,15,211,898.0,5,41.0,-25.582746157393558,2.0,17,23,142.0,0,-1.1702296046502694,130.0,147.0
00-0025394,Adrian Peterson,2020,35,RB,Oklahoma,2007.0,1.0,73.0,220.0,16,156,604.0,7,34.0,-12.136177927282521,0.0,12,18,101.0,0,1.7225846247165464,112.5,124.5
00-0025399,Marshawn Lynch,2007,21,RB,California,2007.0,1.0,71.0,215.0,13,280,1115.0,7,51.0,-27.435412787804573,1.0,18,18,184.0,0,13.711614538973663,176.22,194.22
00-0025399,Marshawn Lynch,2008,22,RB,California,2007.0,1.0,71.0,215.0,15,251,1047.0,8,54.0,-5.314048809382237,2.0,47,47,300.0,1,10.632307878389293,186.7,233.7
00-0025399,Marshawn Lynch,2009,23,RB,California,2007.0,1.0,71.0,215.0,13,120,450.0,2,18.0,-21.414600009012958,3.0,28,37,179.0,0,-5.744203743528367,72.9,100.9
00-0025399,Marshawn Lynch,2010,24,RB,California,2007.0,1.0,71.0,215.0,16,202,737.0,6,38.0,-39.70535596468017,2.0,22,28,145.0,0,-8.02425720822066,116.2,138.2
00-0025399,Marshawn Lynch,2011,25,RB,California,2007.0,1.0,71.0,215.0,15,284,1204.0,12,63.0,-8.153869286936242,3.0,28,41,212.0,1,-5.574498350435936,215.60000000000002,243.6
00-0025399,Marshawn Lynch,2012,26,RB,California,2007.0,1.0,71.0,215.0,16,315,1590.0,11,69.0,12.37459626835366,4.0,23,30,196.0,1,4.440708674432244,246.60000000000002,269.6
00-0025399,Marshawn Lynch,2013,27,RB,California,2007.0,1.0,71.0,215.0,16,301,1257.0,12,68.0,-6.466445917314368,3.0,36,44,316.0,2,9.476476122609004,239.3,275.3
00-0025399,Marshawn Lynch,2014,28,RB,California,2007.0,1.0,71.0,215.0,16,280,1306.0,13,65.0,11.155169312312694,1.0,37,48,367.0,4,4.450680405941807,265.3,302.3
00-0025399,Marshawn Lynch,2015,29,RB,California,2007.0,1.0,71.0,215.0,7,111,417.0,3,29.0,-13.945017139601987,0.0,13,21,80.0,0,-12.624105547281452,69.7,82.7
00-0025399,Marshawn Lynch,2017,31,RB,California,2007.0,1.0,71.0,215.0,15,207,891.0,7,44.0,-15.315699038124793,1.0,20,31,151.0,0,-2.9742372080800124,144.20000000000002,164.20000000000002
00-0025399,Marshawn Lynch,2018,32,RB,California,2007.0,1.0,71.0,215.0,6,90,376.0,3,20.0,-2.75941792973246,0.0,15,20,84.0,0,-1.402694264754548,64.0,79.0
00-0025439,Brian Leonard,2007,23,RB,Rutgers,2007.0,2.0,73.0,225.0,15,86,303.0,0,14.0,-13.515709837083705,0.0,30,30,183.0,0,2.1769286173525444,48.6,78.60000000000001
00-0025450,Brandon Jackson,2007,22,RB,Nebraska,2007.0,2.0,70.0,216.0,9,75,267.0,1,10.0,-11.456826985749352,0.0,16,16,130.0,0,4.751590541854966,45.7,61.7
00-0025450,Brandon Jackson,2010,25,RB,Nebraska,2007.0,2.0,70.0,216.0,16,190,703.0,3,27.0,-17.744669814073262,1.0,43,50,342.0,1,11.936068973474903,128.5,171.5
00-0025487,Michael Bush,2008,24,RB,Louisville,2007.0,4.0,73.0,245.0,11,94,419.0,3,15.0,-12.85114929823018,1.0,19,19,162.0,0,2.6571523822710774,74.42,93.42
00-0025487,Michael Bush,2009,25,RB,Louisville,2007.0,4.0,73.0,245.0,15,123,589.0,3,22.0,-8.026508793613175,1.0,17,19,105.0,0,-5.76838872778341,83.4,100.4
00-0025487,Michael Bush,2010,26,RB,Louisville,2007.0,4.0,73.0,245.0,14,158,655.0,8,32.0,1.8776495403103044,0.0,18,24,194.0,0,9.572374760065065,132.9,150.9
00-0025487,Michael Bush,2011,27,RB,Louisville,2007.0,4.0,73.0,245.0,16,256,977.0,7,53.0,-30.74071216679535,1.0,37,47,418.0,1,14.595282944577537,185.5,222.5
00-0025487,Michael Bush,2012,28,RB,Louisville,2007.0,4.0,73.0,245.0,13,114,411.0,5,28.0,-10.586341961569275,1.0,9,11,83.0,0,5.589160270177077,77.4,86.4
00-0025487,Michael Bush,2013,29,RB,Louisville,2007.0,4.0,73.0,245.0,14,63,197.0,3,10.0,-11.88735977472967,0.0,4,8,48.0,1,-3.239172322093509,48.5,52.5
00-0025494,Antonio Pittman,2008,23,RB,Ohio State,2007.0,4.0,71.0,207.0,9,78,295.0,0,16.0,-8.0023930297466,0.0,18,18,129.0,0,7.28436609840719,42.400000000000006,60.400000000000006
00-0025535,Kolby Smith,2007,23,RB,Louisville,2007.0,5.0,71.0,219.0,9,112,407.0,2,26.0,-4.49257051886525,0.0,22,22,148.0,0,-0.013395186339039356,67.5,89.5
00-0025615,DeShawn Wynn,2007,24,RB,Florida,2007.0,7.0,70.0,232.0,7,50,203.0,4,10.0,-1.643701078941128,0.0,9,9,73.0,0,4.088916347944178,51.6,60.6
00-0025637,Ahmad Bradshaw,2008,22,RB,Marshall,2007.0,7.0,70.0,217.0,11,67,355.0,1,13.0,1.5407522063694352,2.0,5,5,42.0,1,2.319066194992047,51.7,56.7
